id,mu_c,mu_a,sd_c,sd_a,threshold,c,a,n_learning,vignette,units,interval,valence,cause,confidence,justification,vibes_c,vibes_a,age,gender,attention_check,comments,rt_judgment,rt_confidence
zz0v8q2qfngaq5yzv1ezu0fgckj289u0,75,75,50,50,199,100,100,10,sales,ream,day,positive,1,0.999142367066895,She did her share of the needed amount of sales,0.424528301886792,0.261578044596913,63,Female,Yes.,No.,38566,28149
jruc6e4svmo9jjdwoy0y89m7lfq7tzu7,75,75,1,50,99,100,100,10,savings,dollar,month,positive,0.50274254370929,1,They would have gotten the bonus either way but they both contributed to it.,0.257970517655125,0.140041138155639,31,Female,Yes.,NA,12174,6627
n95e8jxp4rds1oe0pnhwwev6yhxyz4d9,75,75,50,50,199,100,100,10,sales,ream,day,positive,1,0.820754716981132,Because she contributed to half the total sales needed to achieve the outcome.,0.204974271012007,0.210120068610635,35,Male,Yes.,NA,27224,3348
kmntq6ov3l21ss6orvfqhfjvy06nmu0z,75,75,1,50,99,100,100,10,sales,ream,day,positive,0.598654588336192,0.503269725557461,"Susan sold more reams of paper than she normally does, but mike sold a lot too still.",0.889472555746141,0.228331367924528,33,Female,Yes.,NA,14015,11948
pa43sw1h5r1nsw3svch3v18du5ed6cs0,75,75,50,50,199,100,100,10,savings,dollar,month,positive,0.150943396226415,0.847341337907376,"the cause of the bank bonus was not due to the actions of Luke alone, Lisa should also be noted",0.246140651801029,0.256432246998285,63,Female,Yes.,NA,15433,11117
66fgmullq4bkdgqoeh4pkpzlpu59u7de,75,75,50,50,99,100,100,10,savings,dollar,month,positive,0.510291595197256,0.852487135506003,They both contributed equally so I put it half way.,0.0694682675814751,0.0763293310463122,62,Female,Yes.,"I had in my head the total for the bonus was 75, so I made errors.  Sorry.",17336,6504
hxq6e9epsbc9ze2gjdbejcqvok166w9p,75,75,50,50,99,100,100,10,funding,student,year,positive,0.498927958833619,0.954572255574614,they each participated equally to getting the funding,0.0417828044596913,0.356882504288165,56,Female,Yes.,no,25216,12299
uafst4efew0uznyc9zqf3apnhu589ae0,75,75,1,50,199,100,100,10,funding,student,year,positive,0.714734437464306,1,"Because the other school, while not always hitting the mark, would send more than 120 students.",0.928326670474015,0,36,Male,Yes.,NA,29109,4881
ttxwret9x0gn6jozkeezc5vx86nt86y4,75,75,50,50,99,100,100,10,funding,student,year,positive,0.785591766723842,0.804459691252144,Because more students graduated over 99 students means more funding.,0.227272727272727,0.22041166380789,25,Female,Yes.,NA,9217,6222
1x24do5n9sq7ddygo53mvly6jva7tcdx,75,75,1,50,99,100,100,10,electricity,megawatt,day,negative,0.87806967447173,0.884922901199315,"Because Chester alone used 100 mw, which is the limit, so that means they used non-renewable energy.",0.13906339234723,0.0431182181610508,23,Female,Yes.,NA,13805,7120
c0busp4804b0yymnex0hln0j3bfajete,75,75,50,50,199,100,100,10,savings,dollar,month,positive,0.504288164665523,0.828473413379074,"It was a team effort, both deserve credit for earning the bonus.",0.601200686106347,0.601200686106347,58,Male,Yes.,NA,18774,10215
b36b5clfxbq6kzawuh8qb7pm86uehcey,75,75,50,50,199,100,100,10,funding,student,year,positive,1,0.892183750428523,Because it made up at least half.,0.847617415152554,0.415666780939321,46,Male,Yes.,NA,11407,3694
90u7zvf49ek1ysyzgv945fopdhybqwld,75,75,1,50,99,100,100,10,electricity,megawatt,day,negative,0.805793623585876,0.927836818649297,there watt used by both towns are 99,0.875042852245458,0.884641755227974,69,Female,Yes.,no,3848,5514
sbqj099cdwfn91y1k5mh0ryh6evmdsk3,75,75,1,50,199,100,100,10,funding,student,year,positive,0.503859348198971,0.42967409948542,"Both schools sent 100 for a total of 200, just clipping the 199 threshold for more funding. So, each school contributed but there's some linguistic ambiguity in the statement I was responding to.",0.279132718696398,0.380547813036021,40,Male,Yes.,"I don't, thanks",28475,9223
nczds6k7gb38wtvlbg9kyvcgjzyzzm7j,75,75,50,50,99,100,100,10,sales,ream,day,positive,1,1,More than 99 reams of paper were sold.,0.000857632933104631,0,66,Male,Yes.,none,14999,6599
90uyvtr5h2wuekor5pur7uptsnx4c58c,75,75,50,50,99,100,100,10,electricity,megawatt,day,negative,1,0.908639012684265,Both were equally responsible.,0.215461090161124,0.209976002742544,57,Female,Yes.,NA,20795,4524
7h8l280hxn4ujhpwwrpngjqzgwqwd3jh,75,75,50,50,199,100,100,10,electricity,megawatt,day,negative,0.5,1,They were 50% responsible for the power grid exceeding slightly.,0,0,40,Male,Yes.,NA,17954,5227
u9sk497l3ltyqok8yxqbrfgs1ps46juu,75,75,1,50,99,100,100,10,savings,dollar,month,positive,0.519706905781585,1,"I feel like he had a hand in saving the 100 needed, but so did she. Both of them should have credit for saving enough.",0.0250602248394004,0.604289346895075,38,Female,"No, I had trouble paying attention",NA,29062,16608
zm8qmroafvnzuy8hcdnxpwgb69eln51g,75,75,50,50,199,100,100,10,savings,dollar,month,positive,0.516010332843948,0.660874574885242,I think that the amount Lisa saved would play a part in the savongs total,0.303703841364827,0.345778587225185,48,Male,Yes.,thanks,18830,3136
8q5y5amm6ay6ettyymrda9rt3kbd9gat,75,75,1,50,199,100,100,10,sewage,gallon,day,negative,0.494854202401372,0.58147512864494,I realize that Huxley Steel produce more than usual but by my thought they both contributed equally to the over flow.,0.772727272727273,0,53,Male,Yes.,Was kind of fun.,59034,12782
fb0y3b3lnz3p15qc7hvsfv5fz29845zl,75,75,50,50,199,100,100,10,savings,dollar,month,positive,0.498284734133791,0.921097770154374,Because he saved the same amount as Lisa. They each shared in the success.,0.482847341337907,0.496569468267581,55,Male,Yes.,NA,21295,5824
9c55jsgdha7oa4uftlqmusxd8e2btv8y,75,75,1,50,199,100,100,10,sales,ream,day,positive,0.563631167841494,0.549914269384645,Susan sold more than her usual steady range.,0.643646408839779,0.315202895789674,44,Male,Yes.,NA,19859,5265
0d6yv457j8po48t0oypm4rnnr0zej2a2,75,75,50,50,199,100,100,10,trucking,case,day,negative,0.47598627787307,0.761578044596913,Brick Works doesn't ALWAYS order similar quantities as Hammerco.,0.213550600343053,0.285591766723842,56,Male,Yes.,NA,59879,3999
7aydwly9jaqay0fed8z8tkdx56j6gaul,75,75,1,50,199,100,100,10,funding,student,year,positive,0.76672384219554,0.939965694682676,They bot met the goal and ensured funding,0.227272727272727,0.0540308747855918,48,Female,Yes.,NA,17794,9238
1qgxf5h61u2hx30gv8947kss1k56b6kg,75,75,1,50,199,100,100,10,funding,student,year,positive,0.620926243567753,0.771869639794168,Both schools sent 100 students but if the other school would not have contributed as many student then no they would not have received funding. So I would say it somewhat contributed to the total.,0.697255574614065,0.503430531732419,51,Female,Yes.,None,51119,5807
9vy866m5aerarcv5run8d92ftg1lah3j,75,75,50,50,199,100,100,10,trucking,case,day,negative,0.524871355060034,0.991423670668954,Because it was equally both companies fault,0.726415094339623,0.800171526586621,58,Female,Yes.,no,22496,10161
4u3mdaxjumqmfrukdnlj2xer2vmfcnm7,75,75,1,50,99,100,100,10,savings,dollar,month,positive,1,1,Because he earned the bonus for them regardless of what Lisa did,0.208727678571429,0.241584821428571,72,Male,Yes.,NA,16238,6365
z0xasfur91czb3d3lat38xzakazdxfnb,75,75,50,50,99,100,100,10,funding,student,year,positive,0.5,0.719303255282696,"They did send the amount of people needed, but the other school did as well. Being in the middle seemed like the only choice.",0.58280982295831,0.390919474585951,49,Female,Yes.,NA,14416,7374
pn1zjuew22zw7hn8als67x09a8uormbx,75,75,50,50,99,100,100,10,sewage,gallon,day,negative,0.983704974271012,0.751286449399657,Because it is responsible for half of the sewage.,0.240994854202401,0.249571183533448,22,Male,Yes.,NA,23080,4804
sw4c8sn89r9taxgc81ky92pry60gygfa,75,75,50,50,99,100,100,10,funding,student,year,positive,0.762422277015437,0.89228666380789,The school had a significant role in getting the increased funding because it alone got over the number 99 that was needed.,0,0.0129046955403087,32,Male,Yes.,NA,16067,4386
m0b4tes69r1egfdykj83at888vnf6pb0,75,75,1,50,99,100,100,10,funding,student,year,positive,0.97770154373928,0.984562607204117,They exceeded 99. Both schools did and both schools deserve the same response.,0,0.481132075471698,55,Female,Yes.,NA,38465,18635
e04ootepkxxp516rbfummdudqduy3ghk,75,75,50,50,99,100,100,10,sewage,gallon,day,negative,1,1,because it contributed to the river getting polluted.,0,0,24,Male,Yes.,none thank you,8415,3749
o41ax41ob1yeaqz5wyg6s15ogsyvv9dx,75,75,1,50,199,100,100,10,trucking,case,day,negative,1,0.999678387650086,"Because the bridge can hold no more than 199 cases of bricks. 200 is clearly more than 199. While it's true that its only 1 case over the limit, they made those rules for a reason. Remember the story of the straw that broke the camel's back?",0.511122427101201,0.0640812607204117,55,Male,Yes.,I was intrigued as to what exactly this was supposed to achieve...non the less it was interesting. Thank you,35251,11499
vhqh23sxc272m8fzh5a1eusp5e6gvywo,75,75,50,50,199,100,100,10,savings,dollar,month,positive,0.515083990401097,0.612444292080905,He was half responsible.,0.503428179636613,0.489715461090161,50,Male,Yes.,NA,11090,5875
e61gz10lfuputsesx225c90vojwrd2lw,75,75,1,50,199,100,100,10,savings,dollar,month,positive,0.0154373927958834,0.758147512864494,"Because the bank deposited the bonus because BOTH of them saved $100. And if only he saved $100, then the bank would not give the bonus without her $100.",0.595197255574614,0.113207547169811,36,Female,Yes.,None,45015,9764
y7pnt1epylf7u48bd5x1ml7w1yp8b25s,75,75,1,50,99,100,100,10,trucking,case,day,negative,0,0,"Because 100 > 99, the maxiumum weight the bridge would support, so even without an order from a second company, he would have had to make two trips.",0.908233276157804,0.112349914236707,65,Female,Yes.,NA,26685,6217
h5m7u4ud9jmgr3a8l7rwnkado4384v43,75,75,50,50,99,100,100,10,savings,dollar,month,positive,0.506861063464837,0.567753001715266,"If only Luke had saved 100 dollars, the bank would have deposited. Since they both deposited 100 dollars, they are both equally responsible and either one of them would have gotten the bonus, if one of them did not save anything.",0.210120068610635,0.148370497427101,33,Female,Yes.,No other comments.,13106,3481
c80fbtmdzq193jye8nbrvs3x267h3rxw,75,75,1,50,199,100,100,10,sewage,gallon,day,negative,0.65118565300286,0.711332221163012,They were consistent with how much sewage they produced rarely going above 80 so if they went to 100 and it got polluted then it's mostly on them for going out of their constant.,0.916736177311725,0,21,Female,Yes.,no,156683,5559
52txfwx2nh69qcvk58tf41otob5tdkz6,75,75,1,50,99,100,100,10,sales,ream,day,positive,0.492522512864494,0.782121033447684,Both employees sold the same amount of paper so they equally contributed,0.332533769296741,0.608771976843911,21,Female,Yes.,NA,40814,4849
qlzskwvw3lco6xd1wf4m7543gtsfb62w,75,75,1,50,199,100,100,10,trucking,case,day,negative,0.676745710200191,0.556631315538608,"They made two trips across the river, one load for each company.",0.0237428503336511,0.04090204957102,57,Female,Yes.,NA,19509,4540
tm5388un20ucpf4a9498m6lvqerl3ngw,75,75,1,50,199,100,100,10,funding,student,year,positive,0.492549313893654,0.908648692109777,I think the schools are about equally responsible for the outcome.,0.665496355060034,0.0445567109777015,26,Female,Yes.,NA,10582,4333
8wpmcvr1e6uxyjm0fdd98wz53pm3lb9d,75,75,50,50,199,100,100,10,trucking,case,day,negative,0.44720603359616,0.563764141241001,Because of the unique way everything was set up.,0.757799108673295,0.74614329790881,20,Male,Yes.,NA,3219,5213
xoujleuux754o6oyr07n9pfa23e2s8jc,75,75,50,50,99,100,100,10,funding,student,year,positive,0,0.797598627787307,Only 99 were needed so 1 school contributing 100 students is sufficient to garner the extra funding for the district.,0.136363636363636,0.223842195540309,70,Female,Yes.,NA,36666,11734
8q6msef049do2qhzo7b9d4rn3pj0buy6,75,75,50,50,99,100,100,10,electricity,megawatt,day,negative,0.617683319039451,0.627398692109777,Both cities each used more than the total 99 megawatts they can use combined before using non-renewable energy. So both cities are responsible for the use of non-renewable energy. If asked about the other city I would've put similar responses for their responsibility as I believe the responsibility is split between the two.,0.494251179245283,0.632504288164666,26,Male,Yes.,NA,13753,6727
g91w8ma4ynvwkhbuxopjql0bdag1lovs,75,75,50,50,99,100,100,10,electricity,megawatt,day,negative,1,0.989708404802745,Chester consumption would have used non renewal energy even if Franklin consumption had been 0.,0.00600343053173242,0.172384219554031,63,Male,Yes.,NA,21729,7698
cvuummxm309s5t15yavtejxcx9nbffpp,75,75,1,50,99,100,100,10,savings,dollar,month,positive,1,1,Because it was more than 99.,0.265008576329331,0.369639794168096,71,Female,Yes.,NA,29613,26557
yakz8tbevyd99aotdytep3xvbaebovar,75,75,50,50,199,100,100,10,electricity,megawatt,day,negative,0.365982022262587,0.477085370965488,They were somewhat responsible but so was the other town.,0.201900237529691,0.188649806716036,67,Female,Yes.,no,35177,7890
zz004rrzldkejkfcgg91a9529fh10fkv,75,75,1,50,199,100,100,10,savings,dollar,month,positive,0.708433321906068,0.663181350702777,I think she played a role and deserves credit.,0.504799451491258,0.689921151868358,34,Male,Yes.,NA,5920,2516
54vj2x6n9yazpj5h2k3ankgc08mutkl3,75,75,50,50,199,100,100,10,electricity,megawatt,day,negative,1,0.821330939108062,I was worried it would be an attention check. I would have done 50% otherwise. Because both Chester and Franklin equally caused the need for renewable energy.,0.238341552315609,0.518559712692967,36,Female,Yes.,"Nothing to add, this was actually fun :)",26628,5257
bg43az2mwt3n4b6tjrql6plvjew46l93,75,75,1,50,199,100,100,10,electricity,megawatt,day,negative,0.687892632781268,0.798686464877213,I think it caused it.,0.714734437464306,0.690748143917761,45,Male,Yes.,no,10799,9644
hz3s3ee0aqo7lneaeywtddeuouurhdq9,75,75,1,50,199,100,100,10,savings,dollar,month,positive,0.523276693825043,0.276372212692967,the logic was a little confusing,0.485192431389365,0.466686320754717,32,Female,Yes.,NA,8377,6277
e6tcf24h22p2to11n5wab14qelo6jf2c,75,75,50,50,199,100,100,10,sewage,gallon,day,negative,0.509701972555746,0.862403516295026,Both plants equally are responsible for the amount of sewage control.,0.734294596912521,0.275514579759863,38,Female,Yes.,NA,28756,10539
9y8q5ewxfsuvnmrsprtnqu9cll4p36b6,75,75,1,50,199,100,100,10,savings,dollar,month,positive,0.512341446691807,0.55073705862187206,"Neither Luke's nor Lisa's savings alone was enough, but their savings together was enough. So he was 50% responsible for the bank giving the bonus.",0.832533424751457,0.220946177579705,72,Female,Yes.,nothing to add,37189,19859
bked6xz1z0f4k7tyzr1h6rp1wfe410gr,75,75,1,50,199,100,100,10,electricity,megawatt,day,negative,0.106510565391205,0.871787549971445,total is lower than capacity of renewable energy,0.755853797829812,0.195031410622501,52,Male,Yes.,NA,20509,5763
dnmd241ls88xdgj5t8evvhqv8myl75a1,75,75,50,50,99,100,100,10,sales,ream,day,positive,0.502001143510578,0.695826186392224,"Both Susan and the other person (Mike?) each, at least today, sold just enough paper that they could have made a profit even without the other person. So I put that Susan was responsible for it in about a middling amount, since attributing it all to her (or Mike?) wouldn't show both of their input. Now I am getting confused, because either of them alone did it.",0,0,38,Female,Yes.,NA,13974,17843
e7qvoflgd99przhadtbmkvuepjxjph5f,75,75,1,50,99,100,100,10,electricity,megawatt,day,negative,0.508227915951973,1,because they were not the only ones who did it.,0.539839729845626,0.0268010291595197,65,Female,Yes.,the first block i wasn't watching which town used how much. The second block I was kind of. Then I paid closer attention to who was who.,36655,13050
artffn1495rzqvh8sp0g08kvp70xtbv4,75,75,50,50,199,100,100,10,sewage,gallon,day,negative,0.519725557461407,0.850771869639794,because both plants are equally resonsable,0.230703259005146,0.156946826758148,34,Male,Yes.,n/a,18295,7964
s377a3j1b20zb1e84l8andayh6cecn3r,75,75,50,50,99,100,100,10,savings,dollar,month,positive,0.203259005145798,0.831903945111492,Because he made a contribution and if Lisa would not have made one his still would have been enough.,0.0746140651801029,0.0951972555746141,42,Female,Yes.,NA,19740,3684
2vn8haao7tjrxpvsg4ny6obtjlahqzuq,75,75,50,50,199,100,100,10,sewage,gallon,day,negative,0.474271012006861,0.307890222984563,it was a combination of both that made the pollution occur,0.583190394511149,0.677530017152659,57,Female,Yes.,"no, thank you",22770,7683
dzb2gdl55g84m2maamtq3k2998m1re1a,75,75,1,50,199,100,100,10,sewage,gallon,day,negative,0.521130782410051,0.519988577955454,Both contributed equally to the pollution,0.357224443175328,0.554825813820674,49,Female,Yes.,NA,18608,9303
z6m1puzt0s10wuo5ln236xufzz2lsnjs,75,75,1,50,199,100,100,10,sales,ream,day,positive,0.496569468267581,0.204116638078902,they did equal work,0.184391080617496,0.282161234991424,49,Male,Yes.,NA,18007,3606
734yh3l8l1nbv3ylbmfq76swtawgs2z4,75,75,1,50,99,100,100,10,electricity,megawatt,day,negative,1,0.871355060034305,Chester used 100 watts. But he didn't do it totally. Franklin help by using 100. I see that now.,1,0.000857632933104631,76,Female,Yes.,"Chester did help Franklin in the last one.

Thank you",36993,13878
do9df8nbb6t698xfdx9luhw1ao2xdbe9,75,75,1,50,199,100,100,10,electricity,megawatt,day,negative,0.928816466552316,0.915951972555746,Using this much power was a nearly direct cause because it was just over half of what was needed to use non renewable power.,0.00943396226415094,0.00771869639794168,35,Male,Yes.,NA,12695,2367
y5xts9t2ok9dok36mnkrx64flk65dyzo,75,75,50,50,99,100,100,10,savings,dollar,month,positive,0.492227701543739,0.955188679245283,They both saved 100 bucks.,0.707493567753002,0.0444897084048027,66,Male,Yes.,NA,26160,15981
xpk6tqjn6935oqlo6gp5jqr3xa0unty2,75,75,1,50,99,100,100,10,funding,student,year,positive,0.660337156946827,0.28460012864494,due to the analysis,0.401881432246998,0.497386899656947,62,Male,Yes.,none,3898,5168
r3yubcuzvbdsqjub4ev3uxwwxhgmogop,75,75,50,50,99,100,100,10,funding,student,year,positive,0.478036556603774,1,The schools were 50/50,0.0724699828473413,0.124638186106346,54,Male,Yes.,No,17364,4103
o8a60e2m7fvn3qlohayjrcs651302rwg,75,75,50,50,99,100,100,10,sales,ream,day,positive,1,1,Because she sold enough paper to make a profit,0,0,60,Female,Yes.,No,38467,10365
2x1tgdhe9e8htmfn7oag2r9l1lg9xlo1,75,75,1,50,99,100,100,10,sewage,gallon,day,negative,0.782161234991424,0.917667238421955,"because huxley steel alone would pollute the river, but in combination with huxley lumber polluted it even more (I'm assuming)",0.927958833619211,0.0197255574614065,34,Female,Yes.,none,7243,4494
az6qwfvf4e9cqde39x058rtndjzmheun,75,75,50,50,99,100,100,10,savings,dollar,month,positive,0.521511827219746,0.678608159067535,well it was a 50/50 situation. They both saved $100 for the month so they both contributed equally,0.711175865615358,0.0795123414466918,44,Female,Yes.,NA,15149,11869
mz4fxc6dfelqwmtw29s7qwnfq4872do8,75,75,1,50,99,100,100,10,savings,dollar,month,positive,0.938317431389365,0.865338228987993,because Luke deposited enough to meet the requirements alone,0.556469768439108,0.110969661234991,21,Female,Yes.,no,10132,3614
1g9c9qnktvym8euvo624lv79hdg57e5t,75,75,1,50,99,100,100,10,electricity,megawatt,day,negative,0.900411381556394,0.934693177922523,the graph,0.811964346931779,0.858587589989716,48,Female,Yes.,NA,17998,6956
hjj4dyobgqw7wn2vpf5tgf7fbgqknu80,75,75,50,50,99,100,100,10,funding,student,year,positive,1,1,both schools were equally responsible for the outcome as they both sent the same number of students. To say that one wasn't instrumental in the outcome would be foolish,0.0385934819897084,0.0385934819897084,30,Other,Yes.,NA,12297,7521
s17t65v8yykqw9uq629fo1ub71m05ctv,75,75,1,50,99,100,100,10,savings,dollar,month,positive,0.571183533447684,0.334476843910806,"Because fundamentally Luke is partly to take credit for them getting a bonus that month, but Lisa often deposits more.",0.659519725557461,0.146655231560892,23,Male,Yes.,NA,15727,7335
qum7f9osn2za3lph2g4yzh4sxbvm9hj0,75,75,1,50,199,100,100,10,trucking,case,day,negative,0.76504877787307,0.787829652658662,They usually order less,0.836084905660377,0.195687714408233,66,Male,Yes.,NA,17199,8003
y1opsjjsrcqjpo7fvbtc4o8yw41lw336,75,75,50,50,99,100,100,10,electricity,megawatt,day,negative,1,1,"The information given said that nonrenewable energy would be used once the amount of electricity used exceeds 99 megawatts. The city of Charlie used 100, so the two cities would already have to use non-renewable energy.",0.0317106616386699,0.0577648268769284,24,Female,Yes.,"I realized that I referred to the city of Chester as ""Charlie"" in my written response. My apologies for the confusion.",13768,23552
fymvawr5vu9fkt6ttujuog889ynbhqba,75,75,1,50,99,100,100,10,savings,dollar,month,positive,0.498284734133791,0.492281303602058,It wasn't just Luke's doing.  He had help from Lisa as well.  Lisa alone would have caused the bonus too.,0.921955403087479,0.563464837049743,43,Male,Yes.,NA,13134,3088
9hbd5g412h3tphq86myn7ocaamfwb9oq,75,75,1,50,199,100,100,10,sales,ream,day,positive,0.397727272727273,0.427757825900515,Her profit was only up w the other guys total as well,0.545856560891938,0.498284734133791,27,Female,Yes.,NA,10329,4485
sydsfz74nkejp378gtrulnvpssb4cgwy,75,75,50,50,99,100,100,10,trucking,case,day,negative,0.0134675171526587,0.97433801457976,Even if they orderd 0 bricks the other people also ordered 100 bricks so 2 trips were needed anyway.,0.0501849271012007,0.0367576114922813,21,Male,Yes.,NA,17564,5014
9zn3ahk2enfab7v5zp59gyr1w84apah5,75,75,50,50,199,100,100,10,trucking,case,day,negative,0.556603773584906,0.68696397941681,"After observing the orders for 40 days, split into 4 blocks of 10 days each, I was asked to rate how much the orders vary from day to day for each company.",0.652658662092624,0.771012006861063,39,Female,Yes.,NA,12603,5086
akxfeb11rewecgh4hl14zz09ghdzbjbl,75,75,50,50,99,100,100,10,trucking,case,day,negative,0,0.9073756432247,They didn't cause it any more or less than the other place. The outcome would be the same if they ordered 1 or 100 or 2994 bricks.,0.0951972555746141,0.0746140651801029,42,Female,Yes.,NA,10647,5543
p9vv0l4hrf64j326wcssm336514usy0s,75,75,1,50,199,100,100,10,savings,dollar,month,positive,0.734991423670669,0.87907375643224706,"Because they both contributed equally but since both are dependent on each other, I rated it slightly higher than 50%",0.897941680960549,0.654373927958834,29,Male,Yes.,NA,9739,3452
rlz289vojpz40ud0ts9edu95n4c09b42,75,75,50,50,199,100,100,10,sewage,gallon,day,negative,0.497427101200686,1,both plants a responsible for the pollution,0.84991423670669,0.870497427101201,67,Male,Yes.,NA,18667,8933
qfq89q1p22449aw8jd137jzt3gvnz2oj,75,75,50,50,99,100,100,10,funding,student,year,positive,0.51114922813036,1,Each school could have done this independently so each deserves half credit.,0.0300171526586621,0.0420240137221269,59,Male,Yes.,NA,9465,5533
vfu8uosl69g3pavj0lukqt74lvmmrh2y,75,75,50,50,99,100,100,10,electricity,megawatt,day,negative,1,0.494854202401372,because i based it on the questions i was given and what thought was true,0.358490566037736,0.753001715265866,19,Male,"No, I did not take the study seriously",NA,29364,4200
2etpga4a1egabj6qxme1p4wdj2t8bhs1,75,75,1,50,199,100,100,10,trucking,case,day,negative,0.373070325900515,0.833619210977702,The orders by brickwork vary more and were higher than usual.,0.38336192109777,0.292452830188679,68,Male,Yes.,No,18104,8543
0tvdsgfm5bd6lh0gp7fgo916xmaa7xqd,75,75,50,50,99,100,100,10,sales,ream,day,positive,0.868782161234991,0.978559176672384,Because either way the business would have been profitable that day with the 100 sales,0.336192109777015,0.319039451114923,34,Female,Yes.,NA,8999,3227
c9mwurob1vxn752sovucsxnst91pv1n2,75,75,50,50,199,100,100,10,trucking,case,day,negative,0.505635176198467,1,because both clients are customers and both made 100 purchase making it a 50/50 reason for the extra trip,0,0,61,Male,Yes.,NA,33836,6448
xcfzk1xbc2e9sovxxkhsguzwg91zrrg0,75,75,50,50,99,100,100,10,savings,dollar,month,positive,1,1,"I responded that way because while Luke saving 100 dollars was important, it was the combined total savings of 200 dollars (Luke's 100 dollars plus Lisa's 100 dollars) that actually triggered the bonus",0.259005145797599,0.343053173241852,74,Female,Yes.,NA,16886,4906
ssbmh9rn1eyznj6tv7kf8w0ncsjqolf5,75,75,1,50,99,100,100,10,sewage,gallon,day,negative,1,1,"Because that plant produced 100 gallons of sewage, which is over the 99 gallons that can be treated. Even if there weren't any more sewage, the river would still be polluted.",0.784734133790738,0,48,Female,Yes.,NA,38069,21552
h5uj0vkg9fwdyrc4v2rq3be4cfpjr7oj,75,75,1,50,199,100,100,10,sewage,gallon,day,negative,0.518278301886793,0.381217838765009,It produced the same amount of sewage as the other,0.510318396226415,0.508817538593482,27,Female,Yes.,NA,12496,2565
18gh1a3tpw79ma541gqdrnonyrp8z0sf,75,75,50,50,99,100,100,10,sewage,gallon,day,negative,1,1,Base on the numbers shown,0.89897352058319,0.855622855917667,28,Male,Yes.,none,7713,3660
kjcfx7j32gvu4c5mpfbqfvv8ea3ee3ax,75,75,1,50,199,100,100,10,sales,ream,day,positive,0.505145797598628,0.809605488850772,"She contributed half of the paper which is a higher than her average.  She put in a little extra effort but in the end, it required both of them to perform to get to a profitable level.",0.659519725557461,0.143224699828473,62,Male,Yes.,NA,17606,6485
at1fcbvlpqfwtkxm7f1vnox5b24k2z6o,75,75,50,50,99,100,100,10,trucking,case,day,negative,0.00857632933104631,1,"Both groups ordered bricks. If one ordered 100 and the other did not, then it would be because of the ordering group. As they both ordered 100, you cannot pin responsibility for 2 trips on one group.",0.0128644939965695,0.016295025728988,57,Male,Yes.,NA,19143,11659
uxth2q4ocm3obatm3beakl2tkaaonqr1,75,75,1,50,199,100,100,10,trucking,case,day,negative,0.982552530017153,0.978880789022299,"The order was almost always around 75, and seldom differed, so ordering 100 made 2 trips.",0.968321183533448,0.0261310034305317,59,Male,Yes.,NA,32197,9078
s4gz7gl48wxak05mg5unmk0yn1ejo8w2,75,75,1,50,99,100,100,10,funding,student,year,positive,0.512864493996569,0.777015437392796,Because both districts were responsible.,0.582332761578045,0.0917667238421955,46,Male,Yes.,NA,28641,13010
kxt1s3u7pafj38zgvkotl2o0cp7fks00,75,75,1,50,99,100,100,10,electricity,megawatt,day,negative,1,1,Because both combined were over 99 megawatts.  So they both were over the allotted amount.,1,0,58,Female,Yes.,NA,40852,19862
xcr2fmnuwpo73rp3sgsn149sxsa0nd61,75,75,50,50,199,100,100,10,trucking,case,day,negative,0.490566037735849,0.999142367066895,"Hammerco is not responsible.  Brickco is not responsible.  No one is responsible, but together they required two trips.  So I put the slider in the middle.",0,0,77,Male,Yes.,No.,32098,9665
64q7s4mz4p6uz60gkdjvwd63jmykdj9g,75,75,1,50,199,100,100,10,sewage,gallon,day,negative,0.479430922180322,0.723517312307165,I think that both companies are responsible so that means that each company should be close to 50% responsible,0.573363044223517,0.25659924580048,37,Female,Yes.,NA,16207,4585
pn43trly095v4k8lhk2ud4avet9049cy,75,75,1,50,99,100,100,10,electricity,megawatt,day,negative,1,1,Chester alone was over 99 watts which means the last watt forced them to use non renewable energy.,0.922813036020583,0,31,Male,Yes.,NA,14625,3230
gdjncrzbkycdw2jsdb79xdblue6pmf7u,75,75,50,50,99,100,100,10,trucking,case,day,negative,0.778368186492972,0.779739458347617,"I responded this way because Hammerco ordering 100 cases by itself was enough to make Ned take two trips, no matter what Brick Works ordered. Hammerco's big order alone exceeded the bridge's 99 case limit.",0.116729516626671,0.603531025025711,61,Other,Yes.,this was an interesting study,85663,6006
bndfr1n4zhb13kplacm9a7l597nnnamh,75,75,50,50,199,100,100,10,electricity,megawatt,day,negative,0.744236997523338,0.508001524099829,"Chester has more day-to-day variation, so the fact that this was a high energy day for Chester caused the total to go over 199 megawatts.",0.261097351876548,0.0446751762240427,62,Male,Yes.,NA,53947,10540
190o3odvrpmu0wy432y6mgc9r5spbczd,75,75,50,50,199,100,100,10,sales,ream,day,positive,0.544183125927617,0.664330973855463,"Normally if Susan sells more than one hundred her partner does the same
",0.203719031852951,0.283765270007992,52,Male,Yes.,"
",20399,12570
3o81vcsxf3jxub0efdvqugp6npdwutsb,75,75,1,50,199,100,100,10,funding,student,year,positive,0.584048027444254,0.560891938250429,Because they did affect whether it was possible to get funding. But so did the other school. They both were responsible for that funding.,0.503430531732419,0.491423670668954,23,Female,Yes.,NA,13135,2221
