id,mu_c,mu_a.x,sd_c.x,sd_a.x,threshold.x,c.x,a.x,n_learning.x,prolific_id,study_id.x,session_id.x,name,units.x,interval.x,valence.x,cause,confidence,justification,vibes,age,gender,attention_check,comments,rt_judgment,rt_confidence,block,trial,rt,n_incorrect,mu_a.y,sd_c.y,sd_a.y,threshold.y,c.y,a.y,n_learning.y,study_id.y,session_id.y,vignette,units.y,interval.y,valence.y,normality,structure
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,25,75,25,25,167,84,84,10,651b43625c3bc6e2217a7e24,6945af5c25ee29016567edf9,6970205238648c3957c20561,sewage,gallon,day,negative,0.495431182181611,0.794688749286122,,,30,,,,,,3,30,2406,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,25,75,25,25,167,84,84,10,651b43625c3bc6e2217a7e24,6945af5c25ee29016567edf9,6970205238648c3957c20561,sewage,gallon,day,negative,0.495431182181611,0.794688749286122,,,30,,,,,,4,31,1958,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,25,75,25,25,167,84,84,10,651b43625c3bc6e2217a7e24,6945af5c25ee29016567edf9,6970205238648c3957c20561,sewage,gallon,day,negative,0.495431182181611,0.794688749286122,,,30,,,,,,4,32,1495,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,25,75,25,25,167,84,84,10,651b43625c3bc6e2217a7e24,6945af5c25ee29016567edf9,6970205238648c3957c20561,sewage,gallon,day,negative,0.495431182181611,0.794688749286122,,,30,,,,,,4,33,1390,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,25,75,25,25,167,84,84,10,651b43625c3bc6e2217a7e24,6945af5c25ee29016567edf9,6970205238648c3957c20561,sewage,gallon,day,negative,0.495431182181611,0.794688749286122,,,30,,,,,,4,34,1143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,25,75,25,25,167,84,84,10,651b43625c3bc6e2217a7e24,6945af5c25ee29016567edf9,6970205238648c3957c20561,sewage,gallon,day,negative,0.495431182181611,0.794688749286122,,,30,,,,,,4,35,1118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,25,75,25,25,167,84,84,10,651b43625c3bc6e2217a7e24,6945af5c25ee29016567edf9,6970205238648c3957c20561,sewage,gallon,day,negative,0.495431182181611,0.794688749286122,,,30,,,,,,4,36,2070,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,25,75,25,25,167,84,84,10,651b43625c3bc6e2217a7e24,6945af5c25ee29016567edf9,6970205238648c3957c20561,sewage,gallon,day,negative,0.495431182181611,0.794688749286122,,,30,,,,,,4,37,1647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,25,75,25,25,167,84,84,10,651b43625c3bc6e2217a7e24,6945af5c25ee29016567edf9,6970205238648c3957c20561,sewage,gallon,day,negative,0.495431182181611,0.794688749286122,,,30,,,,,,4,38,1494,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,25,75,25,25,167,84,84,10,651b43625c3bc6e2217a7e24,6945af5c25ee29016567edf9,6970205238648c3957c20561,sewage,gallon,day,negative,0.495431182181611,0.794688749286122,,,30,,,,,,4,39,2061,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,25,75,25,25,167,84,84,10,651b43625c3bc6e2217a7e24,6945af5c25ee29016567edf9,6970205238648c3957c20561,sewage,gallon,day,negative,0.495431182181611,0.794688749286122,,,30,,,,,,4,40,3270,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0cl54uurfsv6289ozlwv64vb53bgt1uc,75,75,25,25,167,84,84,10,6745150327a32ad7b9ae2e53,6945af5c25ee29016567edf9,697157284631676fe603a898,savings,dollar,month,positive,0.492281303602058,0.228987993138937,,,64,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0qy25rchdu4rzmjraumlm348wmlngaut,75,75,25,25,167,84,84,10,678967766af8f51e08627049,6945af5c25ee29016567edf9,6970213c78627a3d290b5abb,sales,ream,day,positive,0.502514083523442,1,,,55,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,1,1,104292,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,1,2,3006,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,1,3,2457,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,1,4,1281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,1,5,1659,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,1,6,1153,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,1,7,1271,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,1,8,35270,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,1,9,1186,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,1,10,7014,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,2,11,1914,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,2,12,1460,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,2,13,1629,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,2,14,1713,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,2,15,1495,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,2,16,1025,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,2,17,1650,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,2,18,1419,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,2,19,1404,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,2,20,4624,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,3,21,1196,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,3,22,1806,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,3,23,1246,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,3,24,1334,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,3,25,1377,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,3,26,1558,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,3,27,1406,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,3,28,1261,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,3,29,1130,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,3,30,2950,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,4,31,1981,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,4,32,1505,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,4,33,1511,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,4,34,2190,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,4,35,1596,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,4,36,1473,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,4,37,1313,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,4,38,1583,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,4,39,1542,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,66ec53e096df305784c5aa6f,6945af5c25ee29016567edf9,69705d55548b3accb2b11c1f,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,,,22,,,,,,4,40,2696,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rrb6g13lqmjbayok0q11537xoejsrdpr,75,75,25,25,83,84,84,10,695fdb873043d22726181e06,6945af5c25ee29016567edf9,697024045eefeaa77bfb9c51,savings,dollar,month,positive,0.487993138936535,0.885077186963979,,,27,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
m5l3ngxom8451p8hybxn7ch6s5gb5yru,25,75,25,25,167,84,84,10,66e641a57e7f41866f9e705f,6945af5c25ee29016567edf9,69701e26ca8f8aafdbd516f1,sales,ream,day,positive,0.995711835334477,1,,,33,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a03ulqc70m5owe4xckcznau62maoxsr0,75,75,25,25,167,84,84,10,69445d7e717d950a32377a0a,6945af5c25ee29016567edf9,6970651ed2c9bbd47c57645c,sales,ream,day,positive,0.494854202401372,0.863636363636364,,,72,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32mb8qum7ohnxy74q62ab6z3t7a6s663,25,75,25,25,167,84,84,10,63fa812428f289c772131458,6945af5c25ee29016567edf9,6970262639bd70af1b17cb30,electricity,megawatt,day,negative,0.507718696397942,1,,,58,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mgu413ylkyjf0ge1t70hxmodwytqmjeb,75,75,25,25,83,84,84,10,663176c4d9c9b4d919f7b79e,6945af5c25ee29016567edf9,69702221300130a900932b99,funding,student,year,positive,1,1,,,43,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zw9gl8g2qgfs316njk92de2ntynv9043,25,75,25,25,167,84,84,10,69699214304818262339c32b,6945af5c25ee29016567edf9,69701d5e9cec2e6799a7e663,sales,ream,day,positive,0.514579759862779,1,,,43,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05c46k8oqvkva1p4nw43ernv9y2ck4t2,75,75,25,25,167,84,84,10,66770c43f6af58991638b26a,6945af5c25ee29016567edf9,69704b8d8b40599035341ec6,funding,student,year,positive,0.708404802744425,0.490566037735849,,,47,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ekmnndvjz2567d7g1v5mzw3xlgnfe032,25,75,25,25,83,84,84,10,66fa0c80835daf2b640a6711,6945af5c25ee29016567edf9,69704c07c072d9cb1e6996db,trucking,ton,day,negative,1,1,,,64,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otrdq38xyfjyhcjhx597awp5jhwaxrm0,25,75,25,25,167,84,84,10,67fab8b04ae900aa7d3b2276,6945af5c25ee29016567edf9,69702c1968f2104bfc33d1e4,trucking,ton,day,negative,0.585682890222985,0.606493889365352,,,59,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jj6xxx0z5yld07g18kf1cknpqh7by2cp,75,75,25,25,83,84,84,10,67382e41c232d1004b052fc4,6945af5c25ee29016567edf9,6970200dc2623672cb4e9cc4,savings,dollar,month,positive,0.182675814751286,0.817324185248714,,,50,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9758f2ekjvmpcpr55dyabwfbnjsjo3tk,25,75,25,25,167,84,84,10,660154e5f99cf082f77a591f,6945af5c25ee29016567edf9,6970476564ab34964cb906cd,sewage,gallon,day,negative,0.491423670668954,1,,,40,,,,,,1,1,20074,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9758f2ekjvmpcpr55dyabwfbnjsjo3tk,25,75,25,25,167,84,84,10,660154e5f99cf082f77a591f,6945af5c25ee29016567edf9,6970476564ab34964cb906cd,sewage,gallon,day,negative,0.491423670668954,1,,,40,,,,,,1,2,3477,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9758f2ekjvmpcpr55dyabwfbnjsjo3tk,25,75,25,25,167,84,84,10,660154e5f99cf082f77a591f,6945af5c25ee29016567edf9,6970476564ab34964cb906cd,sewage,gallon,day,negative,0.491423670668954,1,,,40,,,,,,1,3,1942,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9758f2ekjvmpcpr55dyabwfbnjsjo3tk,25,75,25,25,167,84,84,10,660154e5f99cf082f77a591f,6945af5c25ee29016567edf9,6970476564ab34964cb906cd,sewage,gallon,day,negative,0.491423670668954,1,,,40,,,,,,1,4,4037,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9758f2ekjvmpcpr55dyabwfbnjsjo3tk,25,75,25,25,167,84,84,10,660154e5f99cf082f77a591f,6945af5c25ee29016567edf9,6970476564ab34964cb906cd,sewage,gallon,day,negative,0.491423670668954,1,,,40,,,,,,1,5,3538,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9758f2ekjvmpcpr55dyabwfbnjsjo3tk,25,75,25,25,167,84,84,10,660154e5f99cf082f77a591f,6945af5c25ee29016567edf9,6970476564ab34964cb906cd,sewage,gallon,day,negative,0.491423670668954,1,,,40,,,,,,1,6,1854,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9758f2ekjvmpcpr55dyabwfbnjsjo3tk,25,75,25,25,167,84,84,10,660154e5f99cf082f77a591f,6945af5c25ee29016567edf9,6970476564ab34964cb906cd,sewage,gallon,day,negative,0.491423670668954,1,,,40,,,,,,1,7,3310,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9758f2ekjvmpcpr55dyabwfbnjsjo3tk,25,75,25,25,167,84,84,10,660154e5f99cf082f77a591f,6945af5c25ee29016567edf9,6970476564ab34964cb906cd,sewage,gallon,day,negative,0.491423670668954,1,,,40,,,,,,1,8,2404,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9758f2ekjvmpcpr55dyabwfbnjsjo3tk,25,75,25,25,167,84,84,10,660154e5f99cf082f77a591f,6945af5c25ee29016567edf9,6970476564ab34964cb906cd,sewage,gallon,day,negative,0.491423670668954,1,,,40,,,,,,1,9,11697,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9758f2ekjvmpcpr55dyabwfbnjsjo3tk,25,75,25,25,167,84,84,10,660154e5f99cf082f77a591f,6945af5c25ee29016567edf9,6970476564ab34964cb906cd,sewage,gallon,day,negative,0.491423670668954,1,,,40,,,,,,1,10,2589,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9758f2ekjvmpcpr55dyabwfbnjsjo3tk,25,75,25,25,167,84,84,10,660154e5f99cf082f77a591f,6945af5c25ee29016567edf9,6970476564ab34964cb906cd,sewage,gallon,day,negative,0.491423670668954,1,,,40,,,,,,2,11,5122,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9758f2ekjvmpcpr55dyabwfbnjsjo3tk,25,75,25,25,167,84,84,10,660154e5f99cf082f77a591f,6945af5c25ee29016567edf9,6970476564ab34964cb906cd,sewage,gallon,day,negative,0.491423670668954,1,,,40,,,,,,2,12,3580,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9758f2ekjvmpcpr55dyabwfbnjsjo3tk,25,75,25,25,167,84,84,10,660154e5f99cf082f77a591f,6945af5c25ee29016567edf9,6970476564ab34964cb906cd,sewage,gallon,day,negative,0.491423670668954,1,,,40,,,,,,2,13,2014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
