id,mu_c,mu_a,sd_c,sd_a,threshold,c,a,n_learning,vignette,units,interval,valence,cause,confidence,justification,vibes_c,vibes_a,age,gender,attention_check,comments,rt_judgment,rt_confidence
lg554bcjrvnnxkhvommqpmzqneod6lm0,75,75,25,25,167,84,84,10,trucking,ton,day,negative,1,0.606185677530017,Well I thought about it later and now I think I should have put 50%.  It seemed like they were ordering alot lately.,0.508562928816467,0.284626929674099,52,Female,Yes.,None thanks,23964,31049
wn8bc62grw87wgqooj8rb128zkf4wkd4,75,75,25,25,167,84,84,10,sales,ream,day,positive,0.780445969125214,0.92967409948542,befcause if she didnt sell that many they would not have reached it,0.515437392795883,0.650943396226415,31,Female,Yes.,NA,24023,9539
bv7j68gssd930l0xenyv0yhnojucb0ru,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.504395368782161,0.704022834476844,"It's a teamwork. The team has to sell more than 83 copies for the company to make a profit. If the team succeed in selling more 83 copies together, both Susan and Mike earn it together.",0.281182997427101,0.298322255574614,55,Male,Yes.,"We need to promote teamwork, and not dividing people any more.",22425,15402
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,75,75,25,25,83,84,84,10,trucking,ton,day,negative,1,1,"In several of the scenarios, 3 trips across the bridge would have been necessary, if Ned could only transport 83 tons at a time.
  On the previous page, a company ordering 84 tons would mean Ned would have to take a least 2 trips!",0.843053173241853,0.906518010291595,56,Male,Yes.,NA,48527,10063
aj7xakghm5dq32dymlzr30g28ao6ghu8,75,75,25,25,83,84,84,10,electricity,megawatt,day,negative,1,1,The maximum they could use all together is 83 and Chester alone used 84. However Franklin did as well so it's not only Chesters fault but still played a role.,0,0,20,Female,Yes.,N/A,12590,10632
n2zllxz96sj9awx7r3qbwfcvelgf3wvf,25,75,25,25,83,84,84,10,funding,student,year,positive,0.501371271854645,0.94703462461433,Both schools equally were the reason that they received more funding,1,0,49,Female,Yes.,No,16209,6702
c5kyuy9ngq1gqgns25hxzyhcua7ybuoz,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.495711835334477,0.495711835334477,"Since both plants produced same amount of sewage and the river got polluted, both plants caused it.",0.63893653516295,0.102058319039451,55,Female,Yes.,no,42074,14575
jfqgvc5rfb845698kqdau0d5stex7035,75,75,25,25,83,84,84,10,sales,ream,day,positive,1,1,Because anything over 83 reams is a profit,0,0,49,Female,Yes.,N/A,20042,13536
c6335ztq0xz0gdm91p3tkrt09r5x7b3s,25,75,25,25,83,84,84,10,savings,dollar,month,positive,1,0.998284734133791,The savings was the only reason for the bonus.,0.160377358490566,0.323327615780446,47,Male,Yes.,NA,105949,16579
239tnqxc9ouqay8veuevkjo0co5t5gtk,75,75,25,25,167,84,84,10,sales,ream,day,positive,1,1,"IF her output was not included, and she didnt help, the overall team goal to be profitable would never have been met",0,0,57,Male,Yes.,NA,13287,3343
bv4a8wyxh3wwtqq5jl04c439lf17khey,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.535551450357676,0.681471582422766,"You could just have easily said that mike selling as much as he did caused the branch to make a profit, since he sold the same amount.",0.346906689725651,0.251297067840579,59,Female,Yes.,NA,11191,5397
rthudoy097zr4xtwta3dma3mchwu2nez,75,75,25,25,167,84,84,10,sales,ream,day,positive,1,1,"If Susan had not sold what she sold, there would be no profit for the company",0,0,35,Male,Yes.,NA,22708,9570
52l8tzhsj0eabp5m2zpnvopgmfc8nz2y,75,75,25,25,167,84,84,10,trucking,ton,day,negative,0.959691252144082,0.985420240137221,You need both schools for the totals.,0.933962264150943,1,22,Male,Yes.,NA,4172,5781
amq13quekrlkc68k7p0s00l5uhhj6mtc,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,1,1,It surpassed the given amount of gallons produced by the factory thus polluting the river.,0.626929674099485,0.390222984562607,27,Male,Yes.,Nothing else to comment on,12396,4526
0j2e3rrs9fhx68nouuh8494cc031ps89,25,75,25,25,83,84,84,10,trucking,ton,day,negative,0.506942063764141,1,You could have reversed the statement and said the other company caused him to take two trips. It's actually neither.,0.97306736372986,0,62,Female,Yes.,NA,14750,5690
3zryc5ekjwke7qxun14evw3cb5qcygyk,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.509840218238504,0.174688230709275,"I am guessing that due to Luke depositing, on average more, led the bank to giving the joint account the bonus.",0.214438815276695,0.138055339049104,35,Male,Yes.,no thank you,17211,7232
x1tvjjarx7f6xdd7zjj0acmvn8vl45zr,75,75,25,25,83,84,84,10,funding,student,year,positive,0.992861222158766,0.757567104511708,"If you look at either school, they both could be considered to ""totally"" be the cause of the district receiving more funding in this particular year.",0.188178183894917,0.183609366076528,32,Female,Yes.,NA,22719,11162
ve6h4zhs87p3rsz1qx5x9u9r2stra04w,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.812178387650086,0.718696397941681,"susan's 84 reams was a big part of getting them over 83 total, but mike's 84 reams helped too so it wasn't just susan alone.",0.606346483704974,0.210120068610635,32,Male,Yes.,no issues,24181,7965
rwegez5fhdpxbv88z2056dbx3vl55bm9,25,75,25,25,167,84,84,10,sales,ream,day,positive,0.496569468267581,1,They both sold the same amount they each contributed 50% of the work in making the profit.,1,0,28,Female,Yes.,NA,29244,6760
s5xq42alzmf1arfe8l5osx34mjrmxywh,25,75,25,25,167,84,84,10,trucking,ton,day,negative,1,0.276482687692835,Without the additional 80 tons Ned would have took one trip.,0.517140898183065,0.237401439835447,35,Male,"No, I was distracted.",Thank you for allowing me to participate in the study,18306,5278
wpa9lsdg6afajkcbzg9stqvtuoxprka3,75,75,25,25,167,84,84,10,savings,dollar,month,positive,1,1,Because they get a bonus if they saved over 167 dollars.,0.403325334247515,0.763969832019198,80,Male,Yes.,NA,38072,25327
x1fujxafxvhn3arqn9psvfszo29y0ojv,75,75,25,25,83,84,84,10,sewage,gallon,day,negative,0.919382504288165,0.945111492281304,"This company was already over the pollution threshold amount, so it would not matter about the other company.",0.119210977701544,0.139794168096055,47,Female,Yes.,None,37874,8571
54st2uuqoxl5jqyzqh7whgneol6cuzv9,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,1,1,Because they directly contributed to polluting the river,0.164724031539253,0.177065478231059,29,Male,Yes.,No,16855,10503
c1hvwlr80uy5k8zqoxludv5z9vn2ph4s,75,75,25,25,167,84,84,10,savings,dollar,month,positive,1,1,They both contributed to their savings.,0.805592709503683,0,50,Female,Yes.,"None, thank you!",20479,10699
kcsnulj5ud1rp4cacz7wexuydbthj1te,25,75,25,25,167,84,84,10,funding,student,year,positive,0.719874357509994,0.757567104511708,they significantly increased the number of students who went to college while south remained largely unchanged on average,0.906624785836665,0.132210165619646,58,Female,Yes.,NA,20619,8579
hnph8btavp69rw7bxq99kuea2p0cspvl,25,75,25,25,167,84,84,10,electricity,megawatt,day,negative,0,0.830476516969489,"Chester's usage is not the only factor; it takes a combined usage by both towns to exhaust the supply. If Chester alone used 168, and the other town used 0, then Chester would be responsible for the overage.",0.528111073020226,0.519883441892355,63,Male,Yes.,NA,39715,32339
1eazr70yhmlc40aqo1fj9hhzukqlwgjb,75,75,25,25,83,84,84,10,savings,dollar,month,positive,1,1,The amount was already more than the minimum required to get a bonus.,0.0728987993138937,0.0728987993138937,46,Male,Yes.,NA,22342,6215
0xajgk6w8hkyzvtoouad6691so4pyb8k,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.50491512830771,0.706349659941704,his effort was half the effort needed so he contributed half to the goal.,0.785106018174544,0.776018746070755,31,Male,Yes.,NA,13458,2763
2dk3lvc0zr5leullxug3yqnmfhqh02vb,25,75,25,25,167,84,84,10,sales,ream,day,positive,0.629502572898799,0.257289879931389,"Because she provided half the sales. Her partner provided the other half, and they each did their part. Without her sales, they wouldn't have made a profit. Therefore, I would consider her the reason they made a profit. However, she is not the ONLY reason they made a profit. This is why I'm a little unsure of my response.",0.757289879931389,0.204974271012007,22,Female,Yes.,NA,33048,6647
jh94vwoa3r05gaob4ksdxptf1koyoec5,75,75,25,25,167,84,84,10,funding,student,year,positive,0.804422351731231,0.646726088447035,"It takes a total of the students from both schools to get the funding. Each school contributed to the result, although not totally on their own.",0.495200548508742,0.499314364072677,71,Male,Yes.,Interesting study,14147,12050
rd33253ra64n9rr2rgtku8w6j90vs239,75,75,25,25,83,84,84,10,sewage,gallon,day,negative,1,1,"From a strict risk and responsibility perspective, Huxley Steel is a sufficient cause for the pollution event. Their output independently breached the safety threshold. In professional risk modeling, this is often viewed as a ""joint and several"" liability scenario where both parties are fully responsible for the breach.",0,0,27,Male,Yes.,NA,38616,6912
p7bq1t37rsj9cqohw7swaz4gsy99pn1w,75,75,25,25,167,84,84,10,sales,ream,day,positive,1,0.891776127926899,I responded that way because both Mike and Susan sold equal parts that they needed to in order to make a profit.,0.708452312964021,0.163620788121074,19,Female,Yes.,NA,13146,4573
9plynmmg4caub60t2c4crp9d1ruros1t,75,75,25,25,83,84,84,10,sales,ream,day,positive,1,1,The company makes a profit with 83 total sales and above.,0,0,21,Male,Yes.,Good survey!,12651,5448
me38l4f3qwqa6njhnfw42k9h7tc5vtrw,25,75,25,25,83,84,84,10,sewage,gallon,day,negative,1,1,Because one party already went past the maximum total limit of 83. By producing 84 gallons.,0.657613990646921,0,31,Female,Yes.,NA,12532,3644
c2cdqbfwo8ga18vkfmy1kpu8wurm1axe,25,75,25,25,167,84,84,10,electricity,megawatt,day,negative,0.446692753001715,0.21372480703259,"Chester and Franklin are equally responsible for using nonrenewable energy that day; however, the back of my head tells me that since Chester usually uses less energy its their fault, but in reality thats not true.",0.642648477701544,0.355743460548885,28,Female,Yes.,NA,33591,4963
vmtmk82185qytpwxbed5n0lntwe9s9c9,75,75,25,25,167,84,84,10,funding,student,year,positive,1,1,"i was assuming you'd let me answer the same for williamsburg south, as well — since that high school'd sent an equal number of kids to University that year",0.380789022298456,0.377358490566038,43,Male,Yes.,"yes

i did take notes, and'd performed exact calculations; though, i had to concede, it wasn't until the third block that i realized, you weren't asking me about the average of kids sent to university, *just* for that bloc of 10 years — but, rather, for all years, leading _up_ to that point of query",21462,3123
1gz173fhdjy0bf5nh7bspspd3h79wk19,75,75,25,25,83,84,84,10,sales,ream,day,positive,1,0.99217409948542,the branch needs 83 abnd susan sold more than that,0.0635720411663808,0.104256003430532,72,Male,Yes.,NA,19774,7694
x2caf32c9b5qfyj4o7xv77bnms6ds5et,25,75,25,25,83,84,84,10,sewage,gallon,day,negative,0.826758147512864,0.728987993138937,Huxley Steel sent more than the capable filtering amount per gallons of sewage that day. Although most time Huxey Steel sending less than the capable limit of filtering the sewage per day.,0.94253859348199,0.0214408233276158,60,Female,Yes.,None,114189,33417
p5jyf3m1vpvb899uvpcqfkh6fs6qj8qr,75,75,25,25,83,84,84,10,sewage,gallon,day,negative,0.312178387650086,0.629502572898799,"If each facility discharged 84 gallons, either one by itself would have contaminated the river. Holding just Huxley Steel accountable overlooks Huxley Lumber’s equal role in the pollution.",0.580617495711835,0.565180102915952,40,Female,Yes.,no,85148,4458
k719evq0ar9k6904o4q4ybs9k95rjpu1,75,75,25,25,167,84,84,10,sales,ream,day,positive,0.186427958833619,0.494773799313894,I think that Susan and Mike equally contributed to the profit of the company.,0.268224699828473,0.117817324185249,18,Female,Yes.,NA,50098,7280
un2hjms77g239t813jljlwy1znalnfvh,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.5,0.740137221269297,"Both Susan and Mike were the reason that the branch made a profit that day. Though they both hit their quota, they were both the reason.",0,0,28,Female,Yes.,No!,11311,2812
cmld7dvnvzr5wp2bsg4a7s54yv4m21e8,75,75,25,25,83,84,84,10,sewage,gallon,day,negative,0.984865790976585,0.943746430611079,because even one of the producers produced enough to pollute the river at it was over 83 gallons,0.955739577384352,0.783266704740149,47,Female,Yes.,NA,12725,5601
54nm4r5ex8uv3nl8cuwof8pdguhbmupb,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.898629354654483,0.954597372929754,"Sarah sold 84 reams of paper. The both of them sold way over the 83 ream profit margin, and that margin wouldn't be nearly as succeeded if only one was. I'd have rated Michael integral to today's profit if asked, too, but Sarah seems to have a better average yield and so has undoubtedly contributed. I only chose less than 100% on the second question because it started feeling like a trick.",0.304683038263849,0.432609937178755,22,Female,Yes.,Thank you for the opportunity!,21742,5626
62ppnctv4tcdt2lfjkv10njbkyyz56dy,25,75,25,25,83,84,84,10,sewage,gallon,day,negative,1,1,"since the hurley steel company  produced 84 which is more than the facility can handle ,and hurley  lumber too produced so defintely it pollutes",0,0,51,Female,Yes.,NA,120130,35562
kd62j7xf56927j4qxw10luvdekl2sqzm,75,75,25,25,83,84,84,10,funding,student,year,positive,1,1,Together they only needed 83 . North had 84 on its own!,0.174253436360391,0.169102083492719,50,Male,Yes.,Great short survey. Thanks for including me!,33197,12153
vbg9m90l4wa518n1fv1rcxnvmjm4g5j2,25,75,25,25,83,84,84,10,trucking,ton,day,negative,0.501715265866209,1,The company ordered 84 tons as well. For Ned to take two trips both companies' order have the same impact.,0,0,63,Male,Yes.,"I added in both companies orders in my head and divided to 10 to get approx average. However, I guess, I am not as sharp as I used to be and mixed up some of the numbers. :)",87522,13249
m0214n7r60b56kzm273kskc7opea6ynz,25,75,25,25,83,84,84,10,sales,ream,day,positive,1,1,Any number over 83 (84+) is a profit.,0.734991423670669,0.75557461406518,60,Female,Yes.,no,28746,9318
8cpd40f7r6zwzm1j3rro3bjqm1ksc7n9,75,75,25,25,83,84,84,10,sewage,gallon,day,negative,0.520583190394511,0.723842195540309,While it was on them that the river got polluted. They both polluted the river by using too much sewage so it is fair to make the statement without including both of them.,0,0.724699828473413,43,Female,Yes.,NA,35174,11171
snkznnao2lh45fqcyo9zy0k68hldojw1,25,75,25,25,83,84,84,10,sewage,gallon,day,negative,1,1,"84 gallons is more than 83 so they are responsible for some of the pollution, now if they only added say half that, my answer may be different.",0.519417475728155,0.52627070245574,58,Female,Yes.,Nope!,30825,38432
elev36kuvlg3epyycrex7fvvbsykfnpq,25,75,25,25,83,84,84,10,electricity,megawatt,day,negative,0.75557461406518,0.658662092624357,I responded the way I did because they went over the threshold to start using un-renewable energy sources.,0.604631217838765,0.162092624356775,27,Male,Yes.,NA,34473,6045
zkv1m8wj3a6jz8kfwukkmuzf5hyxa3ss,25,75,25,25,83,84,84,10,funding,student,year,positive,0.516402229845626,0.775326972555746,I am just confident.,0.201222126929674,0.199922277015437,32,Male,Yes.,Nothing,6409,5402
kmvmw7mwztzjdq7mxa5f7ntn9drgw7tr,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.478663289166017,0.799785658612627,I find it is not directly their fault bu rather it is a contributing factor to result being Ned has to do two trips. Both companies ordered the same so I would say the end scenario is both of a result of the two trip requirement.,0.303268706157444,0.103760717069369,27,Female,Yes.,This  was a fun experiment!,21053,5801
u37kdr1t9ln6qj9eu11nzb7u04kv801m,75,75,25,25,83,84,84,10,sewage,gallon,day,negative,0.995991228671281,0.987219899952032,just a pure wild guess,1,1,64,Male,Yes.,no i donot,29086,28861
ju540r3rr2rfqleal6rb9quqgn6qhp95,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.512341446691807,0.524682893383613,Because he deposited that amount per the question.,0.264826876928351,0.237401439835447,47,Female,Yes.,No,13184,4456
0jpfsox0c3dmbhzvedr6377jxtmnkvcj,75,75,25,25,167,84,84,10,savings,dollar,month,positive,1,1,"Because if he had deposited only one or two less dollars, they would have not made the bonus. So it was the combined of each depositing the 84 dollars each which made them reach their bonus.",0.170209118957833,0.289509770311964,38,Female,Yes.,"None, thank you.",23695,10972
phsegu6fk4b8m1pvrn5rx1gwrdjcp3xd,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.547407806343717,0.614558235777658,He equally contributed to the outcome,0.391280931999206,0.452875648402733,38,Male,Yes.,no,16435,10897
u3llcy6yy8uua94yjaa56fkh87wq5gqa,75,75,25,25,83,84,84,10,sewage,gallon,day,negative,0.510291595197256,0.746998284734134,they created the pollution,0.240994854202401,0.844768439108062,44,Male,Yes.,NA,18755,3027
gsz6otumc2a3egdqnceqzry39zb0ucdf,25,75,25,25,83,84,84,10,savings,dollar,month,positive,0.18696397941681,0.792452830188679,"Luke seemed to make less than Lisa more often than not, but whether he did or didn't doesn't change the outcome of the bonus.",0.740137221269297,0.225557461406518,21,Male,Yes.,NA,31969,8527
ygmm7rwkf3xfuyvn7xu9ah1almaabsp1,25,75,25,25,83,84,84,10,savings,dollar,month,positive,0.506856359273226,0.881213575591361,"It'd be impossible to know whose savings contribution tipped the account over the bonus threshold, and even weirder to debate whose contribution mattered more.",0.000171408981830647,0,33,Male,Yes.,no,24108,5832
573rq9apor8ou8kvtohfvj9j8k2ch4eh,25,75,25,25,83,84,84,10,electricity,megawatt,day,negative,1,1,Because they used the whole allotted amount of 83,0.688840051457976,0,62,Male,Yes.,No,18555,4017
25xdhxlbfdd0w03clpea9yc6n4e8w3fn,25,75,25,25,83,84,84,10,electricity,megawatt,day,negative,0.886792452830189,0.996569468267582,"I responded this way because Chester is indeed responsible for the 84 watts of power he used, which contributed to the over usage because the other man used 84 watts as well which sent it over.",0.836192109777015,0,29,Female,Yes.,NA,21886,4890
afxh4fejn2osrq220k1opusaobyhs3e6,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.835334476843911,0.710120068610635,"If Susan sold zero, the company would have made a profit however she sold much more so the company made a bigger profit.",0.976843910806175,0.345626072041166,48,Female,Yes.,NA,24959,7237
28qje3r0nd1asb3egpxua9zs7wmuz2hh,25,75,25,25,167,84,84,10,sales,ream,day,positive,0.503591337907376,0.689536878216124,"It was a joint effort, so she contributed half of what was required. I originally wanted to indicate more of a percentage because several times her sales weren't even half of the other person's.",0.911503001715266,0.0354041595197256,67,Female,Yes.,"Why does this remind me of a real life work scenario,lol. I was not a good salesperson.",54729,18826
0rxkfsltm89v4uuvqr9v1fqvbxu19j3a,25,75,25,25,83,84,84,10,trucking,ton,day,negative,1,1,"I responded that way because they ordered 84 tons, which was more than 83, so because they ordered 84, they were totally responsible. The other company was also totally responsible because they also ordered 84 tons, which was more than 83 tons.",0.594339622641509,0,72,Female,Yes.,It was interesting.,67632,24741
2e3jju50z6b6tqtymbc7olwypv2eflmh,75,75,25,25,83,84,84,10,funding,student,year,positive,1,0.695406239286939,"I at first responded with ""totally"" because I had seen that W. North sent 83 to university on their own. Then I remembered that both schools must work together to contribute to the least possible number (83) in order to receive funding.",0.10575934178951,0.101645526225574,23,Male,Yes.,None.,15348,11168
jm7rhp4z8xoyt31nl7o74j93cdsq7lrb,25,75,25,25,83,84,84,10,sewage,gallon,day,negative,1,1,"The cap is 83. Since Hurley Steel produced 84, it poluted the river regardless how much Lumber produced.",0.523997257456291,0.507541995200549,48,Male,Yes.,nothing to add,22628,5279
6pvn86lb19bqhobcxuqd79gjb7heffkl,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.314465408805031,0.906232132647227,It isn't just one company's fault for the two trips. Both companies ordered the same and together they would be to blame.,0.482275586049171,0.266152086906804,55,Female,Yes.,NA,19430,9876
e02btp6pv2tty7joya1rcpvk2l1qlw6j,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0,0.924328954882924,"The statement says both of them ordered 168, and Ned took two trips across the bridge. This means Ned transported 84 tons per trip, exceeding the recommended weight of 83 tons. As such, we can say that Hammerco's order of 84 tons was the single determining factor in the two trips.",0.865505425471159,0.887207310108509,40,Male,Yes.,It was an interesting study.,74943,12917
06k89hqm0o8cx86dulv5bpsbh49bld0m,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.4821237135506,0.994746998284734,"because they both submitted the same amount into their savings account, they would both be responsible for the bonus",0.728130360205832,0.675546740994854,26,Female,Yes.,NA,21682,7765
w25bxnag6tfmg6bmnfl6dezkfopzl66h,75,75,25,25,167,84,84,10,sales,ream,day,positive,0.566895368782161,0.728987993138937,"Her contribution made a difference - had she not sold that many, a profit may not have been possible.",0.417667238421955,0.446826758147513,59,Female,Yes.,NA,10592,5708
cwmxyhvc4t2efsxkhjhav3jnt8ak51em,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.997427101200686,0.957975986277873,Because if they had ordered less it would have saved him a second trip.,0.501715265866209,0.487993138936535,32,Female,Yes.,NA,18147,7410
bnglf9nsra50pzsy37npenwruztzjqka,25,75,25,25,167,84,84,10,electricity,megawatt,day,negative,1,1,84 added to 84 reaches the threshold to use renewable energy.,0,0,63,Male,Yes.,Thanks for the survey.,24205,6151
k4hjghf8d7aqm8teu9vvgj7xxv8rqtoy,75,75,25,25,167,84,84,10,sales,ream,day,positive,0.505139920045688,0.492575671045117,"The fact that Susan sold 84 helped to sell enough for a profit only with the teamwork of her, and Mike selling 84 as well. It took both of them.",0,0.510279840091376,64,Female,Yes.,NA,50466,20061
990r281tvue0h10z6v63rt640qu3l9xo,25,75,25,25,83,84,84,10,electricity,megawatt,day,negative,0.366362078812107,0.601656196459166,Chester used more power but it still used as much as Franklin. So Chester did not use all the extra power.,0.74785836664763,0.253283837806967,66,Male,Yes.,No,22408,18850
7dcu8nzttf251vdx27jl2kkjasvzs8qb,75,75,25,25,167,84,84,10,sales,ream,day,positive,0.669811320754717,0.724699828473413,"Her contribution was important, but not the only reason they made a profit",0.10377358490566,0.120926243567753,43,Male,Yes.,NA,11566,3958
fqv3dulqfdlz48enmokr9op5qow6rv03,25,75,25,25,167,84,84,10,sales,ream,day,positive,0.594617757970518,0.79619472060336,"Her lower average,always lower than Mike, would up the, even just one day, count to profit level.
",0.982002056907782,0.100274254370929,74,Female,Yes.,n/a,57836,23173
l20juqo4bb1rhrjyganc4glb5sq75czg,75,75,25,25,167,84,84,10,funding,student,year,positive,0.672384219554031,0.526586620926244,"It would need to be combined with North, which wasn't included in the question.",0.448542024013722,0.501715265866209,69,Female,Yes.,NA,22419,4774
n4w82quwh3apbmkba3wudmbkjw2pb27s,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.721723037962354,0.98448876226654,Hammerco on average orders way below this number. The fact they ordered this much was out of the norm and caused him to make two trips,0.76898726471376,0.0980592689994399,37,Male,Yes.,N/A,52645,6362
an78l59h9uepmaswtdomgmx71gq0fa41,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.671526586620926,0.712692967409949,In the 40 days of prior dats the Steel facility was almost always under 40 gallons of discharge,0.677530017152659,0.452830188679245,55,Male,Yes.,none,22423,4967
8twx09ukg0p8xahrsju8z5nh6an9ml2v,25,75,25,25,83,84,84,10,trucking,ton,day,negative,0.521722234133791,0.813330831903945,"It was both companies, not one that caused the issue.",0.20143653516295,0.161771012006861,42,Male,Yes.,NA,15683,4925
twc6wszsl93qynkh8fq7sgzphnb3eqbk,25,75,25,25,83,84,84,10,funding,student,year,positive,0.00545400943396226,1,"Because North only contributed to the funding but it didn't directly cause the finding. There's South, and together they earn the funding.",0.625777229845626,0.0245631432246998,34,Female,Yes.,n/a,27586,5452
najsgoht5gxyzsxsmo6bj7w9mb3dmgjs,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0,0.6852487135506,I responded that way because Huxley Steel by itself did not produce enough sewage to exceed the treatment facility’s capacity.,0.144939965694683,0.292452830188679,33,Male,Yes.,The study was good,17120,3309
5bxqvr5cmwysr2xp5qglpfv58ucr7hbg,75,75,25,25,167,84,84,10,electricity,megawatt,day,negative,0.43138936535163,0.739279588336192,They kind of used the same with Franklin,0.395368782161235,0.904802744425386,26,Female,Yes.,was enjoyable to do.,21066,7262
6cfcfdkvcnnqx5rhaahe1amfqyamr0sn,25,75,25,25,83,84,84,10,sewage,gallon,day,negative,1,1,They left purple company with so little capacity for dumping that almost certainly the river would've flooded.,0.857075892857143,0,29,Male,Yes.,NA,13068,3731
41s41ep96nrbbwgc4wson5yg45fzew8y,75,75,25,25,83,84,84,10,sewage,gallon,day,negative,0.793532906764168,0.963037020109689,no room was left for the other company,0.208809414990859,0.160191956124314,22,Female,Yes.,NA,14698,5484
g0kcyhlehveezxgrechuwf2caf9hv0fn,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.50856653340948,0.972301541976014,Both equally contributed to the water pollution. I can't say that one was more responsible than the other.,0.663335237007424,0,67,Male,Yes.,I enjoyed taking your survey,33141,41339
q5raq47shb51mgvcqr8vgpbc2b5gd619,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.921955403087479,0.545454545454545,"Because Huxley steel was responsible for the river being polluted, they were responsible for 50% of the pollution, Huxley Lumber was responsible also for 50% of the pollution.",0.08147512864494,0.115780445969125,58,Female,Yes.,The last question was tricky because they both produced the same amount of waste that polluted the water. When you asked the last question were you asking how much they were responsible for of the pollution or were you asking if they were responsible for the pollution and Huxley lumber was not?,42995,36849
vsxf0eatq2sv551azzlryrnmxeky7gmc,75,75,25,25,83,84,84,10,sales,ream,day,positive,1,1,Because only 83 reams of paper need to be sold per day to make a profit.,0,0,55,Female,Yes.,NA,12331,9145
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.495431182181611,0.794688749286122,I believe both lumber and steel played equal parts,0.519988577955454,0.12592804111936,30,Female,Yes.,"Please make the survey more accesible , text on graph hard to read and add labels",14366,5446
0cl54uurfsv6289ozlwv64vb53bgt1uc,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.492281303602058,0.228987993138937,Because It was even.,0.0771869639794168,0.0617495711835334,64,Female,Yes.,NA,32954,16498
0qy25rchdu4rzmjraumlm348wmlngaut,75,75,25,25,167,84,84,10,sales,ream,day,positive,0.502514083523442,1,she was half responsible,0,0,55,Female,Yes.,NA,17760,49155
jeh9s5qhdru2g4kq42ddw556cpzg8owo,25,75,25,25,83,84,84,10,sewage,gallon,day,negative,0.810463121783877,0.897084048027444,because the sewage was produced highly,0.385077186963979,0.75557461406518,22,Male,Yes.,no,14475,11468
rrb6g13lqmjbayok0q11537xoejsrdpr,75,75,25,25,83,84,84,10,savings,dollar,month,positive,0.487993138936535,0.885077186963979,"Because the deposit would have happened even without his deposit, because Lisa's deposit also would have been enough on its own",0.0711835334476844,0,27,Female,Yes.,NA,14676,7143
m5l3ngxom8451p8hybxn7ch6s5gb5yru,25,75,25,25,167,84,84,10,sales,ream,day,positive,0.995711835334477,1,"In that example, she contributed to the success just as much as the other worker.",0.282161234991424,0.167238421955403,33,Male,Yes.,Thank you!,10561,4191
a03ulqc70m5owe4xckcznau62maoxsr0,75,75,25,25,167,84,84,10,sales,ream,day,positive,0.494854202401372,0.863636363636364,"Susan contributed half of the sales, therefore she was partly (50%) responsible for the shop making a profit.",0.626929674099485,0.342195540308748,72,Male,Yes.,NA,41970,12636
32mb8qum7ohnxy74q62ab6z3t7a6s663,25,75,25,25,167,84,84,10,electricity,megawatt,day,negative,0.507718696397942,1,"I put it at fifty percent because there's another town involved and they are fifty percent responsible, too",1,0.213550600343053,58,Female,Yes.,NA,35810,6504
mgu413ylkyjf0ge1t70hxmodwytqmjeb,75,75,25,25,83,84,84,10,funding,student,year,positive,1,1,they both did independently and equal to each other,0.000171408981830647,0,43,Female,Yes.,none,16677,6357
zw9gl8g2qgfs316njk92de2ntynv9043,25,75,25,25,167,84,84,10,sales,ream,day,positive,0.514579759862779,1,She equally contributed to the amount sold for that day but her coworker also had to do their part,0.738421955403088,0.165523156089194,43,Other,Yes.,NA,42801,12536
05c46k8oqvkva1p4nw43ernv9y2ck4t2,75,75,25,25,167,84,84,10,funding,student,year,positive,0.708404802744425,0.490566037735849,Because they had more than 84 students,0.63893653516295,0.632075471698113,47,Female,Yes.,NA,34117,4045
ekmnndvjz2567d7g1v5mzw3xlgnfe032,25,75,25,25,83,84,84,10,trucking,ton,day,negative,1,1,"Because no matter how many tons the other company orders, the amount is over 83 tons .",0.932246998284734,0.0849056603773585,64,Female,Yes.,NA,33415,8589
